url;name;content;product
https://support.mts.ru/mts_cashback/kak-spisat-keshbek-na-pokupku-v-internet-magazine-shopmtsru-i-magazine-mts/spisanie-keshbeka-v-salone-mts;Как списать кешбэк в магазине МТС;Особенности до 07.04.2024 включительно скидка за кешбэк может достигать до 100% от суммы вашей покупки в магазине МТС, суммируется с другими акциями с 08.04.2024 скидка за кешбэк может достигать до 50% от суммы вашей покупки в магазине МТС, суммируется с другими акциями информация о сумме списания указывается на чеке и в SMS/push-сообщении, которое будет отправлено на ваш номер после списания Как списать Списать кешбэк на покупки могут участники с подпиской МТС Premium Если у вас есть подписка Выберите товар в магазине МТС Назовите продавцу-консультанту номер телефона и размер кешбэка для списания Назовите код из SMS На покупку будет сделана скидка в размере кешбэка, а кешбэк спишется сразу после оплаты Правила акции;МТС Cashback
https://support.mts.ru/mts_cashback/kak-spisat-keshbek-na-pokupku-v-internet-magazine-shopmtsru-i-magazine-mts/isklyucheniya-pri-poluchenii-skidki-za-schyot-ispolzovaniya-keshbeka;Исключения при получении скидки за счёт использования кешбэка;Списать накопленный кешбэк можно на любую покупку в интернет-магазине и в магазинах МТС за исключением: SIM-карт тарифных планов (в том числе тарифных планов и оборудования для спутникового интернета и телевидения) платежей уценённых товаров, демонстрационных и витринных образцов услуг отдельных товаров (например, пылесосы производителя Dyson) полный список товаров-исключений;МТС Cashback
https://support.mts.ru/mts_cashback/keshbek-za-cheki/kak-poluchit-keshbek-za-cheki;Как получить кешбэк за чеки;Зайдите на сайт МТС Cashback со смартфона или в приложение МТС Cashback для Android или iOS Откройте раздел Накопить — Кешбэк за чеки Выберите предложение и ознакомьтесь с условиями начисления кешбэка Купите то, что хочется Отсканируйте чек в течение 72 часов после покупки в разделе Кешбэк за чеки Чек появится в разделе Кешбэк за чеки ― Мои чеки в личном кабинете на сайте МТС Cashback;МТС Cashback
https://support.mts.ru/mts_cashback/promokodi-skidki-i-podarki/kak_poluchit_podarok_ili_skidku_ot_partnyora_v_razdele_skidki_i_podarki;Как получить подарок или скидку от партнёра в разделе Скидки и подарки;Получить подарок или скидку могут участники с подпиской МТС Premium . Если у вас есть подписка, откройте сайт или приложение МТС Cashback для Android или iOS , а затем: Выберите партнёра и зайдите внутрь карточки на страницу с промокодом и описанием акции Нажмите Получить промокод и скопируйте его Нажмите Активировать промокод Введите промокод перед оформлением заказа на сайте партнёра;МТС Cashback
https://support.mts.ru/strahovanie/obschaya-informatsiya/chto-takoe-mts-strahovanie;Что такое МТС Все страховки;Это агрегатор от МТС, где можно найти лучшие предложения от страховых компаний. Мы работаем с Ренессанс, ВСК, Росгосстрах и другими партнёрами. Вы можете застраховать ипотеку, путешествие или питомца, оформить ОСАГО или аптечный полис. Все варианты есть на сайте МТС Все страховки С нами вы не платите комиссию, потому что наши цены такие же, как у страховых компаний экономите время — вам не нужно идти в офис, полис оформляется онлайн храните свои данные в безопасности — мы работаем с проверенными страховщиками и не передаём информацию третьим лицам быстро найдёте полис где угодно — в электронной почте, Личном кабинете на сайте МТС Все страховки и в приложении Мой МТС;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/gde-moi-polis/gde-naiti-polis-posle-pokupki-;Где найти полис после покупки;Полис страхования придет на указанный вами e-mail адрес. Если вы не нашли полис во «Входящих», проверьте папку «Спам». Также страховой полис можно найти в Личном кабинете на сайте МТС Все страховки Если полис найти не удалось, обратитесь в поддержку сервиса по номеру 8 800 737-77-50;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/kakie-dokumenti-nuzhni-dlya-oformleniya-osago;Какие документы нужны для оформления ОСАГО?;Чтобы купить ОСАГО онлайн , понадобятся паспорта страхователя и собственника автомобиля, водительские удостоверения всех, кто будет управлять автомобилем, а также любой из этих трёх документов: СТС, ПТС или еПТС.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/kak-proverit-podlinnost-polisa;Как проверить подлинность полиса ОСАГО?;Проверить подлинность полиса ОСАГО можно по номеру полиса на сайте Российского Союза Автостраховщиков .;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/nuzhno-li-raspechativat-elektronnii-polis;Нужно ли распечатывать электронный полис ОСАГО?;Да, мы рекомендуем распечатать электронный полис и возить его с собой. Так сотруднику ГИБДД будет удобнее проверить документ.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/na-kakoi-srok-mozhno-oformit-polis;На какой срок можно оформить полис ОСАГО?;Вы можете оформить полис на 1 год. А когда он кончится — заключить новый договор.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/chto-takoe-koeffitsient-bonus-malus-kbm;Что такое коэффициент бонус-малус (КБМ)?;Это коэффициент, который помогает страховой компании оценить, насколько водитель аккуратен и надёжен в управлении автомобилем. КБМ значительно влияет на стоимость полиса ОСАГО: размер скидки равен (1 − КБМ) * 100% . Чем меньше в страховой истории водителя ДТП, произошедших по его вине, тем меньше его КБМ, а значит – больше скидка! Минимальный возможный КБМ равен 0.46, а максимальный – 3.92.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/kak-uznat-svoi-kbm;Как узнать свой КБМ?;Если вы оформляете полис впервые, то ваш КБМ равен 1. Проверить свой КБМ можно на сайте РСА .;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/nuzhna-li-diagnosticheskaya-karta-dlya-oformleniya-polisa;Нужна ли диагностическая карта для оформления полиса ОСАГО?;С 22 августа 2021 при покупке полиса ОСАГО диагностическая карта больше не требуется.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/kogda-nuzhno-prodlevat-osago;Когда нужно продлевать ОСАГО?;Продлевать ОСАГО нужно, когда срок его действия подходит к концу. Мы рекомендуем вам делать это заранее, ведь за вождение с просроченным полисом или при его отсутствии законодательством РФ предусмотрен штраф . В основном, продлить полис можно не ранее, чем за 60 дней до окончания действия полиса, но точный срок зависит от правил страховой компании.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/kak-prodlit-polis-osago;Как продлить полис ОСАГО?;Если вы уже оформляли полис на нашем сайте, просто укажите номер автомобиля и авторизуйтесь по номеру телефона, все данные заполнятся автоматически. Если вы оформляли ОСАГО другим способом - не беда! Вы можете просто приобрести новый полис и предварительно рассчитать его стоимость. Продлить ОСАГО Калькулятор ОСАГО;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/kakie-dokumenti-nuzhni-dlya-prodleniya-polisa-osago;Какие документы нужны для продления полиса ОСАГО?;Те же, что и при покупке страховки. Вам понадобятся паспорта страхователя и собственника автомобиля, водительские удостоверения всех, кто будет управлять автомобилем, а также любой из этих трёх документов: СТС, ПТС или еПТС.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/na-kakoi-tip-avtomobilya-mozhno-oformit-osago;На какой тип транспортного средства можно оформить?;На нашем сайте вы можете застраховать легковой автомобиль, используемый для поездок в личное время.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/mozhno-li-oformit-polis-bez-ogranicheniya-kolichestva-voditelei;Можно ли оформить полис без ограничения количества водителей?;Через наш сервис оформление такого полиса невозможно.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/kakoe-voditelskoe-udostoverenie-podoidet-dlya-oformleniya-strahovogo-polisa;Какое водительское удостоверение подойдет для оформления страхового полиса?;Для оформления полиса подходит только водительское удостоверение РФ.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/mozhno-li-vnesti-izmeneniya-v-elektronnii-polis-osago;Можно ли внести изменения в электронный полис ОСАГО?;Для этого необходимо написать заявление напрямую в страховую компанию, предоставив полис и документ, удостоверяющий личность. Список нужных документов и точная последовательность действий зависит от страховой компании и причины изменений. Подача заявления через наш сервис невозможна.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/mozhno-li-rastorgnut-polis-osago;Можно ли расторгнуть полис ОСАГО?;Для этого нужно подать заявление о расторжении договора напрямую в страховую организацию и приложить к нему оригинал договора страхования. Подача заявления через наш сервис невозможна.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/osago/strahovoi-sluchai;Страховой случай;Мои действия;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/kasko/dlya-chego-nuzhno-kasko;Для чего нужно КАСКО?;КАСКО – добровольное страхование, которое покроет убытки владельцу авто даже в случае вины владельца авто.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/kasko/v-chem-razlichie-mezhdu-osago-i-kasko;В чем различие между ОСАГО и КАСКО?;КАСКО – добровольное страхование автомобиля. Оно защищает интересы страхователя, даже если он стал виновником происшествия. Это отличный способ обезопасить себя от незапланированных трат. Страховая сумма возместит полученный ущерб. ОСАГО – обязательное страхование для защиты интересов пострадавшей стороны.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/kasko/chto-pokrivaet-kasko;Что покрывает КАСКО;Страховой полис КАСКО покроет затраты на ремонт. В случае гибели или угона автомобиля владелец также получит денежную компенсацию. Уровень выплат зависит от пакета страхования. На нашем сервисе есть три вида пакетов: За полцены Франшиза виновника (75 000 ₽) Эвакуация автомобиля Ремонт в техническом центре Стандартный Франшиза виновника (10 000 ₽) Эвакуация автомобиля Ремонт в техническом центре Аварийный комиссар на ДТП с 2-мя и более участниками (включая сбор справок) Замена стеклянных элементов без справок 1 раз Здоровье водителей и пассажиров Антистресс Франшиза виновника (10 000 ₽) Эвакуация автомобиля Ремонт в официальном дилерском центре Аварийный комиссар на ДТП с 2-мя и более участниками (включая сбор справок) Замена стеклянных элементов без справок 1 раз Здоровье водителей и пассажиров Автоконсьерж Выплата полной стоимости автомобиля;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/kasko/kasko---eto-obyazatelnii-vid-strahovaniya;КАСКО - это обязательный вид страхования?;Нет, КАСКО – добровольный вид страхования.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/kasko/na-kakoi-srok-mozhno-oformit-polis-kasko;На какой срок можно оформить полис КАСКО?;На нашем сайте можно оформить полис КАСКО на 1 год.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/kasko/na-kakoi-tip-avtomobilya-mozhno-oformit-strahovanie-kasko-;На какой тип автомобиля можно оформить страхование КАСКО? ;На нашем сайте вы можете застраховать легковой автомобиль.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-/strahovanie-dlya-puteshestvii-eto;Страхование для путешествий это?;Страхование для путешествий – вид страхования, имеющий целью обеспечить страховой защитой лиц, находящихся в путешествии.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-/na-kakie-sluchai-polis-strahovaniya-dlya-puteshestvii-ne-rasprostranyaetsya-;На какие случаи полис страхования для путешествий не распространяется? ;Страховое покрытие не распространяется на события, произошедшие до начала страхования, на плановую помощь, проявление хронических заболеваний или в результате событий стихийных бедствий. С полным перечнем исключений можно ознакомиться в разделе 5 правил страхования;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-/kogda-nachnyot-deistvovat-polis-strahovaniya-puteshestvii;Когда начнёт действовать полис страхования для путешествий?;Полис начинает действовать с даты, которую вы указали при его оформлении Минимальная дата начала действия полиса — следующий день Страны-исключения: Тайланд и Индонезия Минимальная дата начала действия полиса в странах-исключениях — через 3 дня после даты оформления;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-/chto-delat-pri-strahovom-sluchae;Что делать при страховом случае?;Связаться с сервисной компанией по телефонам: Для звонков из любой точки мира: +7(495)-987-17-75, +7(495)-987-17-76, +7(499)-284-54-02. Беларусь: +375-25-712-46-39. Назовите: фамилию, имя, номер и срок действия договора страхования (страхового полиса) ваше местонахождение и номер телефона, по которому с ним можно связаться опишите возникшую проблему Строго следуйте указаниям оператора. Не оплачивайте счета самостоятельно без согласования с сервисной компанией. Если вам не удалось связаться с сервисной компанией до получения медицинской помощи, сделайте это при первой возможности.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-/mozhno-li-oformit-polis-nahodyas-v-poezdke;Можно ли оформить полис, находясь в поездке?;Да, оформить полис можно. Однако события, произошедшие до его начала, покрываться не будут.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-/kak-vibrat-tip-otdiha;Как выбрать тип отдыха?;Разберем на примерах Активный отдых - это аквапарк, спуск в пещеры с экскурсией и катание на самокате Спорт - это марафон, катание на лошадях, верблюдах, собачьих упряжках и серфинг Экстремальный спорт - это каякинг, сплав и авиационный спорт Полный перечень видов активностей описан в реестре;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-dlya-premium-klientov-mts-banka/kak-poluchit-vozmeschenie;Как получить возмещение;Для возмещения понесённых расходов необходимо предоставить в страховую компанию заявление и пакет документов. Информация по пакету документов и порядку их подачи размещена по ссылке;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-dlya-premium-klientov-mts-banka/chto-delat-esli-moya-poezdka-budet-bolshe-60-dnei;Что делать если моя поездка будет больше 60 дней;Если Вы запланировали поездку длительностью более 60 дней, то рекомендуем приобрести отдельный полис страхования на весь срок. Приобрести полис вы можете здесь Если вы решили задержаться в путешествии, то необходимо приобрести дополнительный полис страхования на необходимый срок. Важно, чтобы дополнительный полис был приобретен заблаговременно и без перерыва в периоде страхования.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-dlya-premium-klientov-mts-banka/sport-vklyuchyon-v-sertifikat;Спорт включён в сертификат;Спортивные риски включаются в покрытие в зависимости от программы. Если в вашу программу спорт включен, то это отображается в сертификате страхования. Занятие спортом покрываются только на любительском уровне.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-dlya-premium-klientov-mts-banka/-na-kakie-sluchai-polis-strahovaniya-puteshestvii-ne-rasprostranyaetsya; На какие случаи полис страхования путешествий не распространяется;С информацией об исключениях из страхового покрытия Вы можете ознакомится в 5 разделе условий страхования;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-dlya-premium-klientov-mts-banka/chto-delat-pri-nastuplenii-strahovogo-sluchaya-v-puteshestvii;Что делать при наступлении страхового случая в путешествии;Застрахованному лицу необходимо позвонить по телефону +7 (495) 212-21-91 или 8 (800) 333-33-61 до того, как он получит помощь и сообщить: фамилию, имя, отчество дату рождения номер и срок действия страхового сертификата (при наличии) местонахождение и номер телефона для связи что произошло Важно: Строго следуйте указаниям оператора Не оплачивайте счета самостоятельно без согласования с сервисной компанией Если вам не удалось связаться с сервисной компанией до получения медицинской помощи, сделайте это при первой возможности.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-dlya-premium-klientov-mts-banka/kak-podat-dokumenti-pri-strahovom-sluchae;Как подать документы при страховом случае;Документы можно подать: в Личном кабинете на сайте страховой компании. Рассмотрение осуществляется на основании предоставленных документов через Личный кабинет. Для получения суммы выплат более 50 000 рублей потребуется предоставление оригиналов. Оригиналы документов можно подать: в офисе страховой компании. В случае возникновения вопросов вы можете обратиться по круглосуточному номеру телефона +7 (495) 788-0-999. направив заказное письмо почтой по адресу: 115162, г. Москва, ул. Шаболовка, 31 Б, АО «АльфаСтрахование», Управление страхование путешествующих, Отдел урегулирования убытков. Срок рассмотрения обращения — 15 рабочих дней. Решение о выплате принимается на основании полного пакета документов. Если вами предоставлен не полный пакет документов, страховая направит вам дополнительный запрос. Выплата осуществляется в течение 7 рабочих дней с момента принятия решения Страховщиком. С информацией о необходимом пакете документов вы можете ознакомиться здесь;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-dlya-premium-klientov-mts-banka/kakie-dokumenti-neobhodimo-podat-pri-strahovom-sluchae;Какие документы необходимо подать при страховом случае;Список документов при страховом случае;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/puteshestvie-dlya-premium-klientov-mts-banka/ostalsya-vopros;Остался вопрос;Если у вас остались вопросы, вы можете обратиться на единую линию поддержки АльфаСтрахования: +7 495 788 09 99;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/strahovanie-ipoteki/kakie-dokumenti-nuzhni-dlya-pokupki-polisa;Какие документы нужны для покупки полиса?;Паспорт и кредитный договор. Для расчёта стоимости полиса также понадобится сумма остатка долга по ипотеке. Сумму остатка можно узнать в банке, выдавшем ипотеку.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/strahovanie-ipoteki/gde-mozhno-naiti-chek-posle-pokupki-polisa;Где можно найти чек после покупки полиса?;Чек придет на указанный вами почтовый адрес. Если вы не нашли его во «Входящих», проверьте папку «Спам». Также чек можно найти в личном кабинете .;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/strahovanie-ipoteki/dlya-kakih-bankov-dostupno-predlozhenie;Для каких банков доступно предложение?;Предложение доступно для заёмщиков СберБанка, МТС банка, ВТБ Банка и МКБ.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/strahovanie-ipoteki/tekuschii-polis-zakonchitsya-tolko-v-sleduyuschem-mesyatse-mogu-li-ya-uzhe-priobresti-novii;Текущий полис закончится только в следующем месяце. Могу ли я уже приобрести новый?;Да. Предложение доступно, даже если ваш текущий полис закончится не скоро. Вы можете выбрать удобную дату начала действия полиса, начиная с завтрашнего дня.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/strahovanie-ipoteki/kak-uznat-dopuschena-li-strahovaya-kompaniya-k-strahovaniyu-ipotechnih-dogovorov-moego-banka;Как узнать, допущена ли Страховая компания к страхованию ипотечных договоров моего банка?;Перечень страховых компаний, которые соответствуют требованиям банка-кредитора, можно узнать на сайте банка или уточнить по телефону в самом отделении банка.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/strahovanie-ipoteki/skolko-deistvuet-dogovor-ipotechnogo-strahovaniya;Сколько действует договор ипотечного страхования?;Договор ипотечного страхования заключается на один год либо на весь срок действия кредитного договора с ежегодной пролонгацией. Срок действия полиса определяется требованиями кредитора. Срок оплаченного периода договора страхования ипотеки для клиентов ПАО СберБанк, МТС банка, ВТБ Банка и МКБ составляет 12 месяцев.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/strahovanie-ipoteki/zachem-strahovat-zdorove-i-zhizn-zaemschika;Зачем страховать здоровье и жизнь заемщика?;Страхование жизни и здоровья заемщика помогает обезопасить обе стороны ипотечного договора от непредвиденных ситуаций. Например, в случае болезни или смерти заемщика оставшуюся задолженность банку выплатит страховая компания. При этом процентная ставка по выплате ипотеки уменьшится, ведь банк получит гарантии, что долг будет погашен.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/strahovanie-ipoteki/skolko-stoit-strahovanie-kvartiri-pri-ipoteke;Сколько стоит страхование квартиры при ипотеке?;В основном, ставки страховых компаний приблизительно составляют 1% от суммы ипотеки. Узнать точную стоимость можно с помощью нашего калькулятора страхования ипотеки. Рассчитать стоимость;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/strahovanie-ipoteki/kak-rasschitat-stoimost-ipotechnogo-strahovaniya-zhizni;Как рассчитать стоимость ипотечного страхования жизни?;"Чтобы узнать, сколько будет стоить ипотечное страхование жизни и здоровья, воспользуйтесь нашим калькулятором стоимости страхования ипотеки. Оставьте галочку только в разделе ""Жизнь и здоровье"". Рассчитать стоимость";МТС Все Cтраховки 
https://support.mts.ru/strahovanie/strahovanie-ipoteki/chto-delat-esli-proizoshyol-strahovoi-sluchai;Что делать, если произошёл страховой случай?;Как сообщить о страховом случае?;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-sberbanka/gde-naiti-chek-posle-pokupki;Где найти чек после покупки;Чек придет после покупки на указанный вами почтовый адрес. Если вы не нашли документ во «Входящих», проверьте папку «Спам». Также чек можно найти в Личном кабинете нашего сервиса;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-sberbanka/kak-proverit-chto-strahovaya-kompaniya-dopuschena-k-strahovaniyu-ipotechnih-dogovorov-moego-banka;Как проверить, что Страховая компания допущена к страхованию ипотечных договоров моего банка;Перечень страховых компаний, которые соответствуют требованиям банка-кредитора, можно узнать на сайте банка или уточнить по телефону в самом отделении банка;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-sberbanka/u-menya-chastnii-dom-mogu-li-ya-oformit-polis-po-strahovaniyu-imuschestva;У меня частный дом. Могу ли я оформить полис по страхованию имущества;Да, на нашем сайте можно застраховать частный дом;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-sberbanka/tekuschii-polis-zakonchitsya-tolko-v-sleduyuschem-mesyatse-dostupno-li-mne-predlozhenie;Текущий полис закончится только в следующем месяце. Доступно ли мне предложение;Предложение доступно, даже если ваш текущий полис закончится не скоро. Вы можете выбрать любую дату начала действия полиса, начиная с завтрашнего дня;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-sberbanka/dlya-kakogo-banka-dostupno-predlozhenie-ipotechnogo-strahovaniya;Для какого банка доступно предложение ипотечного страхования;Предложение доступно для СберБанка;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-sberbanka/nuzhno-li-otnosit-kuplennii-polis-strahovaniya-v-otdelenie-banka;Нужно ли относить купленный полис страхования в отделение банка;Идти никуда не нужно, вы можете отправить его онлайн если вы купили полис компании Ренессанс Страхование, ВСК или АльфаСтрахование, зайдите на сайт Домклик и загрузите полис и чек об оплате если вы купили полис компании Сбербанк Страхование, ничего делать не нужно, он подгрузится в Домклик автоматически;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-sberbanka/kakoi-srok-deistviya-u-dogovora-ipotechnogo-strahovaniya;Какой срок действия у договора ипотечного страхования?;Договор ипотечного страхования заключается на один год либо на весь срок действия кредитного договора с ежегодной пролонгацией. Срок действия полиса определяется требованиями кредитора. Срок действия договора страхования ипотеки для клиентов СберБанка составляет 12 месяцев;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-sberbanka/povisitsya-li-protsentnaya-stavka-po-ipoteke-esli-prodlit-strahovanie-u-nas-;Повысится ли процентная ставка по ипотеке, если продлить страхование у нас;Вы имеете право выбрать любую страховую компанию, допущенную к страхованию ипотечных договоров СберБанка. Ставка может поменяться только при отсутствии договора страхования имущества, переход в другую страховую компанию не изменит вашей текущей ставки по кредиту;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-sberbanka/chto-delat-pri-nastuplenii-strahovogo-sluchaya-po-ipoteke;Что делать при наступлении страхового случая по ипотеке;Мои действия;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-sberbanka/kak-uznat-summu-ostatka-zadolzhennosti-v-sberbanke;Как узнать сумму остатка задолженности в СберБанке?;"Найдите пункт ""Кредиты"" в приложении СберБанка. Раскройте его и вы увидите сумму остатка долга в рублях.";МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-sberbanka/kak-uznat-nomer-ipotechnogo-dogovora-sberbanka-i-datu-ego-zaklyucheniya-;Как узнать номер ипотечного договора СберБанка и дату его заключения;"Шаг 1 . Зайдите в приложение и найдите пункт ""Кредиты"". Выберите ипотечный кредит, который вы хотите застраховать. Шаг 2. Нажмите на пункт ""О кредите"" в правом верхнем углу. Шаг 3. Выберите пункт ""Детальная Информация"". Шаг 4. Здесь вы найдете номер договора и дату его заключения (открытия кредита).";МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-vtb-banka/gde-naiti-chek-posle-pokupki-polisa;Где найти чек после покупки полиса;Чек придет после покупки на указанный вами почтовый адрес. Если вы не нашли документ во «Входящих», проверьте папку «Спам». Также чек можно найти в Личном кабинете нашего сервиса;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-vtb-banka/ya-yavlyayus-sobstvennikom-chastnogo-doma-mogu-li-oformit-polis-strahovaniya-imuschestva;Я являюсь собственником частного дома. Могу ли оформить полис страхования имущества;Нет, предложение действует только для квартир в многоэтажных домах, построенных позднее 1950 года и не имеющих деревянных перекрытий. Весь список ограничений есть в условиях страхования.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-vtb-banka/tekuschii-polis-esche-deistvuet-dostupno-li-mne-predlozhenie;Текущий полис еще действует. Доступно ли мне предложение;Предложение доступно, даже если ваш текущий полис не закончился. Вы можете выбрать дату за 33 дня до начала действия полиса, начиная с завтрашнего дня.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-vtb-banka/-kak-proverit-chto-renessans-strahovanie-dopuschen-k-strahovaniyu-ipotechnih-dogovorov-vtb-bank; Как проверить, что Ренессанс страхование допущен к страхованию ипотечных договоров ВТБ Банк;Перечень страховых компаний, которые соответствуют требованиям банка-кредитора, можно узнать на сайте банка или уточнить по телефону в самом отделении банка.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-vtb-banka/dlya-kakogo-banka-dostupno-predlozhenie-strahovaniya;Для какого банка доступно предложение страхования;Предложение действует для заемщиков ВТБ Банка.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-vtb-banka/nuzhno-li-otnosit-kuplennii-polis-v-otdelenie-vtb-banka;Нужно ли относить купленный полис в отделение ВТБ Банка;Не нужно, информация о приобретении полиса страхования поступит в банк автоматически.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-vtb-banka/kakoi-srok-deistviya-polisa-ipotechnogo-strahovaniya;Какой срок действия полиса ипотечного страхования;Договор ипотечного страхования заключается на весь срок действия кредитного договора с ежегодной пролонгацией. Срок действия полиса определяется требованиями кредитора. Срок оплаченного периода договора страхования ипотеки для клиентов ВТБ Банка составляет 12 месяцев.;МТС Все Cтраховки 
https://support.mts.ru/strahovanie/ipoteka-vtb-banka/mozhet-li-povisitsya-protsentnaya-stavka-po-ipoteke-esli-prodlit-strahovanie-zhizni-u-nas;Может ли повыситься процентная ставка по ипотеке, если продлить страхование жизни у нас;Вы имеете право выбрать любую страховую компанию, допущенную к страхованию ипотечных договоров ВТБ Банка. Ставка может поменяться только при отсутствии договора страхования имущества, переход в Ренессанс страхование не изменит вашей текущей ставки по кредиту.;МТС Все Cтраховки 
